"timestamp","year","month","day","hour","min","sec","site","block","tx","type","depth","rep","temp","sm.corr","location","cover"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","3","L","MOPRO","0","1",10.88766667,0,"interspace","lc"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","3","LW","MOPRO","0","1",14.40166667,0,"interspace","lc"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","3","W","MOPRO","0","1",3.432,0,"interspace","dc"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","4","C","MOPRO","0","1",2.9655,0,"interspace","moss"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","4","L","MOPRO","0","1",7.837666667,0,"interspace","lc"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","4","W","MOPRO","0","1",-1.92,0,"interspace","dc"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","5","C","MOPRO","0","1",5.035333333,0,"interspace","moss"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","5","L","MOPRO","0","1",12.49783333,0,"interspace","lc"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","5","LW","MOPRO","0","1",1.917666667,0,"interspace","lc"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","5","W","MOPRO","0","1",3.2565,0,"interspace","moss"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","1","C","MOPRO","0","1",14.855,0,"interspace","lc"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","1","LW","MOPRO","0","1",25.6,0,"interspace","lc"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","1","W","MOPRO","0","1",7.274333333,0,"interspace","dc"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","2","C","MOPRO","0","1",17.96833333,0,"interspace","moss"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","2","L","MOPRO","0","1",19.445,0,"interspace","lc"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","2","LW","MOPRO","0","1",24.13333333,0,"interspace","lc"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","2","W","MOPRO","0","1",17.705,0,"interspace","moss"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","3","C","MOPRO","0","1",18.34,0.00021253332802,"interspace","moss"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","3","L","MOPRO","0","1",22.02333333,0.00020722,"interspace","lc"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","3","LW","MOPRO","0","1",21.70166667,0,"interspace","lc"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","3","W","MOPRO","0","1",11.625,0,"interspace","dc"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","4","C","MOPRO","0","1",15.18,0.00021253332802,"interspace","moss"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","4","L","MOPRO","0","1",18.07833333,0.00017268332802,"interspace","lc"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","4","W","MOPRO","0","1",8.054833333,0.00021253332802,"interspace","dc"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","5","C","MOPRO","0","1",10.53116667,0.00010361,"interspace","moss"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","5","L","MOPRO","0","1",21.57333333,0.00035068,"interspace","lc"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","5","LW","MOPRO","0","1",7.754833333,0.00024441332802,"interspace","lc"
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","5","W","MOPRO","0","1",14.64333333,0.00028160667198,"interspace","moss"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","1","C","MOPRO","0","1",18.72,0.00160994,"interspace","lc"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","1","LW","MOPRO","0","1",26.89666667,0.00157540332802,"interspace","lc"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","1","W","MOPRO","0","1",10.00833333,0.00160994,"interspace","dc"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","2","C","MOPRO","0","1",21.37333333,0.00157540332802,"interspace","moss"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","2","L","MOPRO","0","1",24.79166667,0.00160994,"interspace","lc"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","2","LW","MOPRO","0","1",27.57666667,0.00160994,"interspace","lc"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","2","W","MOPRO","0","1",19.90833333,0.00160994,"interspace","moss"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","3","C","MOPRO","0","1",24.48,0,"interspace","moss"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","3","L","MOPRO","0","1",27.45833333,2.65667198e-06,"interspace","lc"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","3","LW","MOPRO","0","1",27.21333333,0.00171886332802,"interspace","lc"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","3","W","MOPRO","0","1",18.18833333,0.00160994,"interspace","dc"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","4","C","MOPRO","0","1",22.69833333,0.00010892332802,"interspace","moss"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","4","L","MOPRO","0","1",24.46833333,0.00010626667198,"interspace","lc"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","4","W","MOPRO","0","1",14.58333333,0.00010892332802,"interspace","dc"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","5","C","MOPRO","0","1",13.96,0,"interspace","moss"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","5","L","MOPRO","0","1",27.69833333,0,"interspace","lc"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","5","LW","MOPRO","0","1",15.15333333,0.00017799667198,"interspace","lc"
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","5","W","MOPRO","0","1",19.00666667,0,"interspace","moss"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","1","C","MOPRO","0","1",18.57833333,0,"interspace","lc"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","1","LW","MOPRO","0","1",25.76333333,6.110332802e-05,"interspace","lc"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","1","W","MOPRO","0","1",13.54833333,0.00013549,"interspace","dc"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","2","C","MOPRO","0","1",21.74666667,2.391e-05,"interspace","moss"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","2","L","MOPRO","0","1",25.845,0.00013017667198,"interspace","lc"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","2","LW","MOPRO","0","1",28.82833333,0,"interspace","lc"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","2","W","MOPRO","0","1",19.18,6.110332802e-05,"interspace","moss"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","3","C","MOPRO","0","1",28.86,0,"interspace","moss"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","3","L","MOPRO","0","1",31.18333333,0,"interspace","lc"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","3","LW","MOPRO","0","1",28.355,0,"interspace","lc"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","3","W","MOPRO","0","1",21.94833333,0.00013283332802,"interspace","dc"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","4","C","MOPRO","0","1",28.57166667,0,"interspace","moss"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","4","L","MOPRO","0","1",29.895,0,"interspace","lc"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","4","W","MOPRO","0","1",19.13666667,0,"interspace","dc"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","5","C","MOPRO","0","1",15.835,0,"interspace","moss"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","5","L","MOPRO","0","1",31.25333333,0,"interspace","lc"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","5","LW","MOPRO","0","1",18.18333333,0,"interspace","lc"
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","5","W","MOPRO","0","1",22.83833333,0,"interspace","moss"
2022-02-13 11:00:00,"2022",2,13,11,0,0,"B","1","C","CSVW","2","1",0.498,0.049,NA,NA
2022-02-13 12:00:00,"2022",2,13,12,0,0,"B","1","C","CSVW","2","1",2.64,0.05,NA,NA
2022-02-13 13:00:00,"2022",2,13,13,0,0,"B","1","C","CSVW","2","1",4.785,0.051,NA,NA
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","1","C","CSVW","2","1",6.494,0.051,NA,NA
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","1","C","CSVW","2","1",0.254,0.049,NA,NA
2022-02-14 12:00:00,"2022",2,14,12,0,0,"B","1","C","CSVW","2","1",2.543,0.05,NA,NA
2022-02-14 13:00:00,"2022",2,14,13,0,0,"B","1","C","CSVW","2","1",4.593,0.05,NA,NA
2022-02-14 14:00:00,"2022",2,14,14,0,0,"B","1","C","CSVW","2","1",6.832,0.051,NA,NA
2022-02-13 11:00:00,"2022",2,13,11,0,0,"B","1","C","CSVW","2","2",0.498,0.048,NA,NA
2022-02-13 12:00:00,"2022",2,13,12,0,0,"B","1","C","CSVW","2","2",2.64,0.052,NA,NA
2022-02-13 13:00:00,"2022",2,13,13,0,0,"B","1","C","CSVW","2","2",4.785,0.053,NA,NA
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","1","C","CSVW","2","2",6.494,0.054,NA,NA
